"指标名称","肿瘤类型","年","国家的名字","区域","性别","区域","数字","置信下限","置信上限","评论",
"非传染性疾病年龄标化死亡率","","2019","洪都拉斯","美洲区域","总计","","613.4653","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","洪都拉斯","美洲区域","男性","","613.6968","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","洪都拉斯","美洲区域","女性","","615.0653","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","基里巴斯","西太平洋区域","总计","","1281.429","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","基里巴斯","西太平洋区域","男性","","1530.617","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","基里巴斯","西太平洋区域","女性","","1094.754","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","吉布提","东地中海区域","总计","","610.9456","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","吉布提","东地中海区域","男性","","663.1264","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","吉布提","东地中海区域","女性","","560.4148","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","吉尔吉斯斯坦","欧洲区域","总计","","588.149","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","吉尔吉斯斯坦","欧洲区域","男性","","754.8007","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","吉尔吉斯斯坦","欧洲区域","女性","","476.3015","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","几内亚","非洲区域","总计","","660.1686","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","几内亚","非洲区域","男性","","703.9932","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","几内亚","非洲区域","女性","","632.0603","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","几内亚比绍","非洲区域","总计","","672.0589","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","几内亚比绍","非洲区域","男性","","769.6534","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","几内亚比绍","非洲区域","女性","","604.759","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","加拿大","美洲区域","总计","","301.3001","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","加拿大","美洲区域","男性","","354.6303","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","加拿大","美洲区域","女性","","254.4613","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","加纳","非洲区域","总计","","618.2837","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","加纳","非洲区域","男性","","694.1458","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","加纳","非洲区域","女性","","551.0588","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","加蓬","非洲区域","总计","","613.2721","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","加蓬","非洲区域","男性","","744.2308","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","加蓬","非洲区域","女性","","501.6968","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","柬埔寨","西太平洋区域","总计","","652.4399","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","柬埔寨","西太平洋区域","男性","","791.8194","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","柬埔寨","西太平洋区域","女性","","555.436","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","捷克","欧洲区域","总计","","416.7531","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","捷克","欧洲区域","男性","","529.0163","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","捷克","欧洲区域","女性","","327.1101","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","津巴布韦","非洲区域","总计","","734.978","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","津巴布韦","非洲区域","男性","","827.6807","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","津巴布韦","非洲区域","女性","","677.2407","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","喀麦隆","非洲区域","总计","","660.5367","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","喀麦隆","非洲区域","男性","","736.1352","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","喀麦隆","非洲区域","女性","","598.3562","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","卡塔尔","东地中海区域","总计","","650.1274","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","卡塔尔","东地中海区域","男性","","530.8186","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","卡塔尔","东地中海区域","女性","","779.3495","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","科摩罗","非洲区域","总计","","577.9128","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","科摩罗","非洲区域","男性","","604.16","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","科摩罗","非洲区域","女性","","554.897","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","科特迪瓦","非洲区域","总计","","618.1413","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","科特迪瓦","非洲区域","男性","","703.0725","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","科特迪瓦","非洲区域","女性","","527.4809","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","科威特","东地中海区域","总计","","324.4085","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","科威特","东地中海区域","男性","","369.5099","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","科威特","东地中海区域","女性","","253.1029","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","克罗地亚","欧洲区域","总计","","443.7244","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","克罗地亚","欧洲区域","男性","","581.3058","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","克罗地亚","欧洲区域","女性","","342.3239","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","肯尼亚","非洲区域","总计","","587.0545","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","肯尼亚","非洲区域","男性","","663.4252","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","肯尼亚","非洲区域","女性","","530.2897","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","拉脱维亚","欧洲区域","总计","","558.6684","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","拉脱维亚","欧洲区域","男性","","790.6667","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","拉脱维亚","欧洲区域","女性","","408.5913","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","莱索托","非洲区域","总计","","1137.235","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","莱索托","非洲区域","男性","","1339.813","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","莱索托","非洲区域","女性","","999.6214","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","老挝人民民主共和国","西太平洋区域","总计","","699.9042","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","老挝人民民主共和国","西太平洋区域","男性","","805.398","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","老挝人民民主共和国","西太平洋区域","女性","","610.1246","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","黎巴嫩","东地中海区域","总计","","526.887","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","黎巴嫩","东地中海区域","男性","","635.1251","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","黎巴嫩","东地中海区域","女性","","426.9993","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","立陶宛","欧洲区域","总计","","525.0189","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","立陶宛","欧洲区域","男性","","744.0026","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","立陶宛","欧洲区域","女性","","381.6987","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","利比里亚","非洲区域","总计","","506.4478","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","利比里亚","非洲区域","男性","","484.3436","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","利比里亚","非洲区域","女性","","525.0884","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","利比亚","东地中海区域","总计","","478.9978","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","利比亚","东地中海区域","男性","","513.9423","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","利比亚","东地中海区域","女性","","449.4178","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","卢森堡","欧洲区域","总计","","303.1368","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","卢森堡","欧洲区域","男性","","360.453","无数据","无数据","",
"非传染性疾病年龄标化死亡率","","2019","卢森堡","欧洲区域","女性","","253.1759","无数据","无数据","",
